id,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,latitude,longitude
8975504,HW122655,2013-01-18 19:08:00,059XX W THOMAS ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1511,15.0,29.0,25.0,41.900209266,-87.773182703
8975566,HW122694,2013-01-18 19:00:00,040XX W MELROSE ST,BATTERY,SIMPLE,STREET,True,False,1731,17.0,31.0,16.0,41.939991512,-87.728125505
8975609,HW122660,2013-01-18 18:47:00,054XX S FAIRFIELD AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,923,9.0,14.0,63.0,41.794970891,-87.692614101
8975943,HW122858,2013-01-18 18:45:00,029XX W POLK ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,1135,11.0,2.0,27.0,41.871025272,-87.699484679
8975638,HW122663,2013-01-18 18:45:00,084XX S PAULINA ST,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,614,6.0,18.0,71.0,41.74037299,-87.665613948
8975551,HW122631,2013-01-18 18:45:00,066XX S PERRY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,722,7.0,6.0,69.0,41.773749128,-87.628391441
8976711,HW124055,2013-01-18 18:30:00,040XX W DIVISION ST,ASSAULT,SIMPLE,SIDEWALK,False,False,1111,11.0,27.0,23.0,41.902664731,-87.726608375
8975545,HW122711,2013-01-18 18:30:00,082XX S PEORIA ST,ASSAULT,SIMPLE,APARTMENT,True,True,613,6.0,21.0,71.0,41.744553927,-87.64629246
8445572,HV123430,2012-01-18 21:30:00,054XX W DIVISION ST,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,True,False,2532,25.0,37.0,25.0,41.902180657,-87.762248237
8445502,HV123402,2012-01-18 21:15:00,134XX S BURLEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,433,4.0,10.0,55.0,41.651039374,-87.544735027
8488522,HV123348,2012-01-18 21:08:00,068XX S DR MARTIN LUTHER KING JR DR,BATTERY,SIMPLE,STREET,False,False,322,3.0,20.0,69.0,41.771132967,-87.615402602
8448356,HV124020,2012-01-18 21:00:00,080XX S HERMITAGE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,611,6.0,21.0,71.0,41.748032301,-87.667022394
8445494,HV123376,2012-01-18 20:58:00,004XX W 118TH ST,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,True,False,522,5.0,34.0,53.0,41.679716398,-87.633983506
8445555,HV123361,2012-01-18 20:55:00,065XX N FRANCISCO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2412,24.0,50.0,2.0,41.999927791,-87.702150876
8445518,HV123353,2012-01-18 20:50:00,017XX N HARDING AVE,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,2535,25.0,30.0,23.0,41.912141281,-87.725185
8452173,HV124632,2012-01-18 20:45:00,005XX W OHARE ST,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,False,1654,16.0,41.0,76.0,41.980435794,-87.886920464
8445459,HV123331,2012-01-18 20:45:00,009XX N DRAKE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,11.0,27.0,23.0,41.898067557,-87.715180726
8445456,HV123367,2012-01-18 20:30:00,043XX W GLADYS AVE,BATTERY,SIMPLE,APARTMENT,False,False,1131,11.0,28.0,26.0,41.876078916,-87.733480271
8445457,HV123358,2012-01-18 20:30:00,0000X E 102ND ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,511,5.0,9.0,49.0,41.709005266,-87.622133468
8445413,HV123313,2012-01-18 20:19:00,070XX S ELIZABETH ST,ASSAULT,SIMPLE,APARTMENT,False,False,734,7.0,17.0,67.0,41.765955683,-87.655352732
8446726,HV123341,2012-01-18 20:15:00,004XX N STATE ST,BATTERY,SIMPLE,SIDEWALK,False,False,1834,18.0,42.0,8.0,41.890433044,-87.628024453
8445455,HV123343,2012-01-18 20:14:00,028XX W 59TH ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,True,False,824,8.0,16.0,63.0,41.786397716,-87.694089164
8445537,HV123447,2012-01-18 20:10:00,012XX W OHIO ST,ASSAULT,SIMPLE,APARTMENT,True,True,1324,12.0,27.0,24.0,41.892534381,-87.658496599
8445403,HV123303,2012-01-18 20:05:00,028XX W ADDISON ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1733,17.0,33.0,16.0,41.946673633,-87.6996328
8445462,HV123316,2012-01-18 20:00:00,004XX N HOMAN AVE,BATTERY,SIMPLE,SIDEWALK,False,False,1123,11.0,27.0,23.0,41.888713082,-87.711234745
8445571,HV123314,2012-01-18 19:55:00,019XX W ROSCOE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1924,19.0,32.0,5.0,41.94323222,-87.677131084
8445487,HV123230,2012-01-18 19:30:00,008XX N ASHLAND AVE,ASSAULT,SIMPLE,ATHLETIC CLUB,False,False,1322,12.0,1.0,24.0,41.897130366,-87.667322342
8445398,HV123233,2012-01-18 19:20:00,019XX W 35TH ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,922,9.0,11.0,59.0,41.830407799,-87.67371278
8445334,HV123216,2012-01-18 19:10:00,001XX N SANGAMON ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1212,12.0,27.0,28.0,41.883691561,-87.650918236
8446730,HV124312,2012-01-18 19:00:00,028XX W LEXINGTON ST,BATTERY,SIMPLE,STREET,False,False,1135,11.0,2.0,27.0,41.871964663,-87.696662932
8461058,HV138288,2012-01-18 19:00:00,033XX W PALMER ST,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1413,14.0,26.0,22.0,41.921015714,-87.710770425
8445339,HV123190,2012-01-18 18:45:00,026XX W 23RD ST,BATTERY,SIMPLE,STREET,False,False,1034,10.0,28.0,30.0,41.850128609,-87.691729967
8445388,HV123218,2012-01-18 18:45:00,078XX S ESSEX AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,41.75303256,-87.563831274
8445431,HV123175,2012-01-18 18:30:00,026XX W 23RD PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1034,10.0,28.0,30.0,41.84921736,-87.69170237
7896387,HT125458,2011-01-18 21:30:00,040XX S OAKENWALD AVE,ASSAULT,SIMPLE,APARTMENT,False,False,2123,2.0,4.0,36.0,41.82225114,-87.600696053
7895507,HT125407,2011-01-18 21:30:00,077XX S EMERALD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,621,6.0,17.0,71.0,41.753367468,-87.642892778
7900951,HT130673,2011-01-18 21:30:00,028XX N SAWYER AVE,ASSAULT,SIMPLE,APARTMENT,False,False,1412,14.0,35.0,21.0,41.932845624,-87.708667158
7895825,HT125386,2011-01-18 21:29:00,030XX N PARKSIDE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2514,25.0,31.0,19.0,41.935684105,-87.767613052
7895414,HT125398,2011-01-18 21:24:00,057XX S STATE ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,True,True,233,2.0,20.0,40.0,41.789717304,-87.625576333
7895524,HT125374,2011-01-18 21:20:00,071XX S WOOD ST,BATTERY,SIMPLE,RESIDENCE,False,False,735,7.0,17.0,67.0,41.76393674,-87.668650277
7895508,HT125385,2011-01-18 21:00:00,008XX E 90TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,633,6.0,8.0,44.0,41.731190387,-87.603757691
7924858,HT156425,2011-01-18 21:00:00,065XX S LOWE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,723,7.0,20.0,68.0,41.775374846,-87.640754083
7929965,HT152582,2011-01-18 21:00:00,052XX N SHERIDAN RD,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,False,2023,20.0,48.0,77.0,41.977318446,-87.655013129
7895271,HT125307,2011-01-18 20:35:00,099XX S YALE AVE,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,False,511,5.0,9.0,49.0,41.713434367,-87.629673518
7895218,HT125293,2011-01-18 20:30:00,049XX W QUINCY ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1533,15.0,28.0,25.0,41.877652887,-87.748135016
7897182,HT125302,2011-01-18 20:30:00,049XX N TROY ST,BATTERY,SIMPLE,APARTMENT,False,False,1713,17.0,33.0,14.0,41.970867608,-87.707321313
7900890,HT130377,2011-01-18 20:20:00,054XX S EVERETT AVE,BATTERY,SIMPLE,STREET,False,False,2132,2.0,5.0,41.0,41.795690139,-87.582548648
7895213,HT125277,2011-01-18 20:18:00,024XX W 65TH ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,832,8.0,15.0,66.0,41.775595229,-87.685104457
7895295,HT125339,2011-01-18 20:15:00,063XX S MAY ST,ASSAULT,SIMPLE,STREET,False,True,724,7.0,16.0,68.0,41.778764706,-87.653267359
7895257,HT125300,2011-01-18 20:15:00,047XX W DICKENS AVE,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,True,False,2522,25.0,31.0,19.0,41.918778566,-87.744470915
7897380,HT125338,2011-01-18 20:13:01,069XX S TALMAN AVE,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,OTHER,True,False,831,8.0,18.0,66.0,41.767501925,-87.689430775
7895298,HT125248,2011-01-18 20:00:00,061XX S WESTERN AVE,BATTERY,SIMPLE,OTHER,False,False,825,8.0,15.0,66.0,41.782448202,-87.683730159
7895535,HT125266,2011-01-18 20:00:00,024XX S SPAULDING AVE,BATTERY,SIMPLE,APARTMENT,False,False,1024,10.0,22.0,30.0,41.847120382,-87.707552924
7895243,HT125284,2011-01-18 20:00:00,087XX S KIMBARK AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,412,4.0,8.0,48.0,41.735572651,-87.592969385
7895234,HT125225,2011-01-18 19:55:00,064XX N DAMEN AVE,BATTERY,SIMPLE,APARTMENT,False,False,2412,24.0,50.0,2.0,41.998347557,-87.680152053
7895215,HT125238,2011-01-18 19:50:00,084XX S KOMENSKY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834,8.0,18.0,70.0,41.739324426,-87.722802479
7895321,HT125235,2011-01-18 19:50:00,037XX W FLOURNOY ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,1133,11.0,24.0,27.0,41.872630475,-87.718634918
7895274,HT125251,2011-01-18 19:42:00,032XX W BELDEN AVE,BATTERY,SIMPLE,STREET,False,False,1413,14.0,35.0,22.0,41.922875124,-87.708532924
7895286,HT125202,2011-01-18 19:30:00,073XX S RIDGELAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3.0,8.0,43.0,41.761244993,-87.582305221
7895338,HT125419,2011-01-18 19:30:00,029XX W POLK ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,1135,11.0,28.0,27.0,41.871025414,-87.699510379
7895372,HT125214,2011-01-18 19:20:00,036XX N PULASKI RD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1732,17.0,30.0,16.0,41.946955343,-87.727416356
7895341,HT125186,2011-01-18 19:05:00,050XX N SHERIDAN RD,BATTERY,SIMPLE,APARTMENT,False,False,2024,20.0,46.0,3.0,41.97457394,-87.654961348
7895269,HT125309,2011-01-18 19:00:00,044XX N KEOKUK AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1722,17.0,45.0,16.0,41.962238841,-87.733349339
7895322,HT125193,2011-01-18 19:00:00,037XX S NORMAL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,925,9.0,11.0,60.0,41.826008044,-87.638682338
7895133,HT125129,2011-01-18 18:45:00,066XX S HALSTED ST,BATTERY,SIMPLE,GAS STATION,False,False,723,7.0,6.0,68.0,41.772972076,-87.644610871
7898665,HT128128,2011-01-18 18:30:00,030XX N HAUSSEN CT,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2523,25.0,30.0,21.0,41.936508996,-87.723439309
7896672,HT126120,2011-01-18 18:30:00,032XX S KARLOV AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1031,10.0,22.0,30.0,41.834459669,-87.72672823
7897051,HT125888,2011-01-18 18:30:00,045XX S PRAIRIE AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,222,2.0,3.0,38.0,41.812362284,-87.619678046
7323598,HS126674,2010-01-18 21:30:00,041XX W DICKENS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2525,25.0,30.0,20.0,41.91894317,-87.730709065
7321447,HS126637,2010-01-18 21:30:00,044XX W VAN BUREN ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,True,True,1131,11.0,24.0,26.0,41.875134939,-87.736121787
7321408,HS126599,2010-01-18 21:05:00,0000X W 79TH ST,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,CTA PLATFORM,False,False,623,6.0,6.0,44.0,41.750940757,-87.625185222
7322898,HS126725,2010-01-18 21:00:00,020XX W JACKSON BLVD,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1211,12.0,2.0,28.0,41.877481507,-87.677319464
7333464,HS126665,2010-01-18 21:00:00,062XX N FRANCISCO AVE,ASSAULT,SIMPLE,APARTMENT,False,False,2413,24.0,50.0,2.0,41.994597545,-87.701964432
7321471,HS126625,2010-01-18 21:00:00,009XX W 87TH ST,BATTERY,SIMPLE,SMALL RETAIL STORE,True,False,2222,22.0,21.0,71.0,41.736016065,-87.647618185
7321387,HS126613,2010-01-18 21:00:00,035XX N HALSTED ST,BATTERY,SIMPLE,STREET,False,False,2331,19.0,44.0,6.0,41.946791948,-87.649470075
7321424,HS126600,2010-01-18 20:50:00,012XX W 57TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,713,7.0,16.0,67.0,41.790501754,-87.656472924
7321626,HS126573,2010-01-18 20:25:00,109XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5.0,34.0,49.0,41.69592966,-87.623200261
7321364,HS126552,2010-01-18 20:20:00,066XX S GREENWOOD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,321,3.0,5.0,42.0,41.774455996,-87.599715167
7321450,HS126549,2010-01-18 20:12:00,001XX E 49TH ST,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,True,False,224,2.0,3.0,38.0,41.805654374,-87.622187935
7321446,HS126626,2010-01-18 20:00:00,022XX S CENTRAL PARK AVE,BATTERY,SIMPLE,SIDEWALK,False,False,1013,10.0,22.0,30.0,41.851148038,-87.714983008
7321427,HS126571,2010-01-18 19:45:00,085XX S MARQUETTE AVE,BATTERY,SIMPLE,SIDEWALK,False,False,423,4.0,7.0,46.0,41.740042647,-87.558761386
7321517,HS126514,2010-01-18 19:40:00,006XX N HOMAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1121,11.0,27.0,23.0,41.892843826,-87.711356267
7321327,HS126474,2010-01-18 19:20:00,063XX S WENTWORTH AVE,BATTERY,SIMPLE,SIDEWALK,False,False,722,3.0,20.0,68.0,41.779577735,-87.630138783
7321372,HS126431,2010-01-18 19:07:00,069XX S ARTESIAN AVE,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,832,8.0,15.0,66.0,41.767822984,-87.684548542
7323020,HS126611,2010-01-18 19:00:00,029XX N MEADE AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,2511,25.0,29.0,19.0,41.933538996,-87.778477413
7321295,HS126439,2010-01-18 19:00:00,072XX S CARPENTER ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,733,7.0,17.0,68.0,41.762836382,-87.650418961
7321318,HS126536,2010-01-18 19:00:00,015XX S AVERS AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,1014,10.0,24.0,29.0,41.860070723,-87.721335897
7325294,HS129487,2010-01-18 19:00:00,013XX N LEAVITT ST,ASSAULT,SIMPLE,SIDEWALK,False,False,1424,14.0,1.0,24.0,41.905173981,-87.682201027
7321389,HS126437,2010-01-18 18:55:00,061XX N CLAREMONT AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2413,24.0,50.0,2.0,41.993136989,-87.688518929
7321464,HS126464,2010-01-18 18:35:00,040XX N CICERO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,True,1722,17.0,45.0,15.0,41.955049952,-87.747346634
7325181,HS129344,2010-01-18 18:30:00,041XX N ELSTON AVE,ASSAULT,SIMPLE,APARTMENT,False,False,1723,17.0,39.0,16.0,41.957207671,-87.724293473
7321380,HS126471,2010-01-18 18:30:00,105XX S SANGAMON ST,BATTERY,SIMPLE,STREET,False,False,2232,22.0,34.0,73.0,41.702357594,-87.646342678
7325216,HS129132,2010-01-18 18:30:00,037XX W CORNELIA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1732,17.0,30.0,21.0,41.944630283,-87.72159018
