latitude,longitude,primary_type,dist_to_stadium_km
41.775834643,-87.615515144,BATTERY,9.61501037909394
41.861553084,-87.660110993,ASSAULT,3.5959535714569437
41.782215809,-87.606893712,ASSAULT,8.941954019526522
41.894043774,-87.746960678,BATTERY,11.347479585954105
41.760499768,-87.596480125,BATTERY,11.443040958794043
41.734564086,-87.604771017,BATTERY,14.237966030353878
41.858873413,-87.724280346,BATTERY,8.917380553328947
41.75313973,-87.562624263,BATTERY,12.93911575825426
41.902355495,-87.689473544,ASSAULT,7.492295685539889
41.878825285,-87.729173009,BATTERY,9.492517067304519
41.889881541,-87.723919775,ASSAULT,9.39207790500012
41.855190551,-87.623871195,BATTERY,0.9887666594679285
41.703218192,-87.648453819,BATTERY,17.883958090831953
41.905276989,-87.750939203,ASSAULT,12.09688963637922
41.865397377,-87.640660777,BATTERY,2.013873334284398
41.793190357,-87.674270532,BATTERY,9.04477221576834
41.721326098,-87.653682861,ASSAULT,15.972612165650817
41.868219921,-87.664046556,ASSAULT,3.9755812114754576
41.727872617,-87.551207132,BATTERY,15.903130762923182
41.766720364,-87.582802203,BATTERY,10.992983582650536
41.930861943,-87.643991785,BATTERY,7.951351652499242
41.875943951,-87.743450627,ASSAULT,10.604502917687492
41.695908161,-87.595822806,ASSAULT,18.58273909933267
41.675694975,-87.626201013,BATTERY,20.764487568665896
41.953173021,-87.767612828,BATTERY,16.064493372215797
41.881836578,-87.743591059,ASSAULT,10.72879315899238
41.768408273,-87.676470742,BATTERY,11.555762761077265
41.709450092,-87.662330282,ASSAULT,17.41211344401466
41.875692267,-87.73775424,ASSAULT,10.133767127048019
41.744877992,-87.600150917,BATTERY,13.128590052497747
41.86697041,-87.705688918,ASSAULT,7.387402962652059
41.79670944,-87.69632279,BATTERY,9.834381647978693
41.873765028,-87.699167543,BATTERY,6.946713453138691
41.897091396,-87.731865869,BATTERY,10.289531662264324
41.869867211,-87.770602255,BATTERY,12.772023899704795
41.882297147,-87.760853616,ASSAULT,12.141208237188415
41.76220512,-87.671032306,BATTERY,12.006418128236222
41.863924999,-87.720043603,BATTERY,8.559941405082947
41.782151916,-87.657114386,BATTERY,9.520506008095312
41.935076732,-87.754766071,BATTERY,14.002330893329843
41.76085648,-87.633337752,ASSAULT,11.363973283406116
41.919233529,-87.73638686,BATTERY,11.757112764798661
41.768681139,-87.654950132,ASSAULT,10.881875072316815
41.867079272,-87.651612596,BATTERY,2.9395288542208453
41.804132094,-87.673362509,BATTERY,7.992059948939695
41.743129388,-87.659224211,ASSAULT,13.711956623186184
41.721633492,-87.630422911,ASSAULT,15.682721910220213
41.800491933,-87.590462151,BATTERY,7.208350772997539
41.700715556,-87.628962644,BATTERY,17.996117448839826
41.778821299,-87.654483974,BATTERY,9.796245500840417
41.740361557,-87.600689622,BATTERY,13.623729481006038
41.749445288,-87.605885396,BATTERY,12.580844971496889
41.67895423,-87.625144019,BATTERY,20.39914260067659
41.683719316,-87.625293119,ASSAULT,19.87004851010348
41.852439592,-87.723522862,BATTERY,8.914633725932873
41.763132564,-87.629020819,BATTERY,11.074092907110305
41.864423402,-87.718820002,BATTERY,8.459968449396428
41.891891158,-87.759229063,BATTERY,12.250608750189084
41.783339651,-87.714468986,BATTERY,11.946646653111014
41.793056458,-87.659702446,BATTERY,8.483997878375538
41.914373397,-87.648368687,BATTERY,6.356082286679948
41.922187232,-87.638944539,BATTERY,6.909024011783382
41.703949088,-87.620621835,BATTERY,17.610820461421902
41.735094465,-87.663048994,BATTERY,14.657136389771681
41.879899132,-87.766478624,ASSAULT,12.555282101572356
41.778399603,-87.693373017,BATTERY,11.287366402995008
41.764073707,-87.603062721,ASSAULT,10.980584831762146
41.763041071,-87.576232702,BATTERY,11.535393143113144
41.776370062,-87.6896647,BATTERY,11.307388112619012
41.873069656,-87.748070346,BATTERY,10.943907897078391
41.933829272,-87.785781155,BATTERY,16.096543744358765
41.813272715,-87.597819751,ASSAULT,5.671530141391213
41.756874002,-87.557624442,BATTERY,12.704247130424756
41.866755708,-87.772946154,BATTERY,12.948166380687683
41.737584274,-87.726380334,BATTERY,16.58235720634528
41.751098243,-87.616065658,BATTERY,12.365182992424499
41.875155116,-87.667906709,ASSAULT,4.474589684420414
41.884304288,-87.621213594,BATTERY,2.4751413767054466
41.890243266,-87.631089546,BATTERY,3.3277243675822032
41.773497429,-87.622726562,ASSAULT,9.8870170020162
41.768576495,-87.6217728,ASSAULT,10.43005410932944
41.795944444,-87.642769708,BATTERY,7.6880738325357525
41.880632459,-87.733639652,BATTERY,9.89492907390991
41.759305771,-87.558078961,ASSAULT,12.440374878129974
41.758970818,-87.624778076,BATTERY,11.509170390023545
41.795652442,-87.619247355,HOMICIDE,7.413875263179636
41.7642823,-87.644388581,BATTERY,11.138019219039194
41.759293313,-87.643041842,BATTERY,11.660031351794945
41.846305704,-87.706613961,BATTERY,7.656356809854698
41.88837217,-87.628032433,BATTERY,3.047146532469422
41.894945606,-87.754874977,BATTERY,12.001819791289122
41.869561403,-87.743564382,ASSAULT,10.536344070071396
41.8804407,-87.749684919,ASSAULT,11.194488416492826
41.920879878,-87.777345138,BATTERY,14.807036336495576
41.792004079,-87.68572024,BATTERY,9.685247848067286
41.814799409,-87.710270424,BATTERY,9.380095301433155
41.74401679,-87.666921004,BATTERY,13.795532523573545
41.909636288,-87.745300725,BATTERY,11.875948681349541
41.785295577,-87.61091795,BATTERY,8.575895091762906
41.706987456,-87.620244029,ASSAULT,17.27246662655851
41.897575142,-87.75443986,BATTERY,12.059174289957987
41.921386402,-87.7303517,BATTERY,11.47458391171807
41.896615733,-87.769548408,ASSAULT,13.217136368794694
41.747299263,-87.561308941,ASSAULT,13.586727665517286
41.939538767,-87.644383505,BATTERY,8.888910880211219
41.845579039,-87.627251135,BATTERY,2.054412612845155
41.735752519,-87.625429032,BATTERY,14.090029894656656
41.892170899,-87.754275639,BATTERY,11.86472608603687
41.896685066,-87.627683859,ASSAULT,3.9300966537972952
41.765589676,-87.621164333,BATTERY,10.76006013150647
41.893179585,-87.634686145,BATTERY,3.7426523810467693
41.735507153,-87.638735124,ASSAULT,14.21655291698742
41.880909032,-87.758750851,BATTERY,11.942503936355235
41.87403663,-87.747727395,BATTERY,10.927917796232402
41.898648168,-87.749026951,ASSAULT,11.676995698224191
41.886275336,-87.765078145,BATTERY,12.571191457220232
41.868447451,-87.642228591,BATTERY,2.2217548538956455
41.990474163,-87.693743427,BATTERY,15.612600661314142
41.900547979,-87.765598114,BATTERY,13.039984603088413
41.820593764,-87.640982426,BATTERY,5.054989517358844
41.885514079,-87.662621141,BATTERY,4.595587632128347
41.726920001,-87.615484763,BATTERY,15.053906156796021
41.945023132,-87.654760094,BATTERY,9.722743342642264
41.950802442,-87.659418971,BATTERY,10.456742706347157
41.893990113,-87.702155577,ASSAULT,7.903996763365834
41.735335992,-87.663053811,BATTERY,14.631323580453495
41.694002809,-87.618278457,BATTERY,18.714251528491552
41.744124604,-87.663281208,BATTERY,13.696010267723686
41.781970699,-87.686162193,ASSAULT,10.62616276996586
41.87770039,-87.636668714,BATTERY,2.380419979501054
41.999954498,-87.792300342,BATTERY,21.102124756862498
41.934809746,-87.653931188,BATTERY,8.631499005740267
41.770806905,-87.609361259,BATTERY,10.191730037476502
41.796472113,-87.69509659,BATTERY,9.786249363049468
41.669674511,-87.641635676,BATTERY,21.51858679454392
41.943122315,-87.649365938,BATTERY,9.384844497714928
41.747620492,-87.692564771,BATTERY,14.217913968327025
41.882255056,-87.763979052,BATTERY,12.39487168796321
41.694905859,-87.61830507,BATTERY,18.613855060873256
41.715471928,-87.650352879,BATTERY,16.563221754201315
41.892563868,-87.711347965,BATTERY,8.528200805298924
41.888993854,-87.626934833,BATTERY,3.086813154217229
41.801634875,-87.616147829,BATTERY,6.745809252805095
41.758024825,-87.566351877,BATTERY,12.322893407188221
41.937431969,-87.766458235,BATTERY,14.947220380268151
41.751189538,-87.585618087,ASSAULT,12.620652622650413
41.934809746,-87.653931188,BATTERY,8.631499005740267
41.934809746,-87.653931188,BATTERY,8.631499005740267
41.726457034,-87.627578883,ASSAULT,15.13194804825692
41.751275763,-87.566227001,BATTERY,13.034884932134656
41.773380242,-87.582302978,ASSAULT,10.290113852323929
41.79807564,-87.752677325,ASSAULT,13.338997493999338
41.872924943,-87.744991122,BATTERY,10.688720073556047
41.735871432,-87.657482838,BATTERY,14.458987032412045
41.793844314,-87.620187882,BATTERY,7.6174090036770625
41.80603435,-87.675837129,BATTERY,7.9465598259647345
41.770434611,-87.659590924,BATTERY,10.815713498963543
41.859920477,-87.706704965,BATTERY,7.458370325751047
41.861335178,-87.625690175,BATTERY,0.752194651695165
41.927224425,-87.796935537,BATTERY,16.57316115427816
41.80128249,-87.617728819,ASSAULT,6.7853729718908244
41.771444724,-87.68831724,ASSAULT,11.716988939102158
41.774485665,-87.72509404,BATTERY,13.267692269954155
41.711714647,-87.642954141,BATTERY,16.885219530443145
41.75135862,-87.560164545,BATTERY,13.196116089635948
41.908543264,-87.649977652,BATTERY,5.8334641883696765
41.739708321,-87.60369426,BATTERY,13.674136493130852
41.884650262,-87.627915459,ASSAULT,2.653060126539746
41.693960671,-87.621658468,ASSAULT,18.722994514950802
41.776812935,-87.676275,BATTERY,10.711272308885912
41.811136484,-87.702852238,BATTERY,9.127304479258761
41.76740732,-87.621312851,BATTERY,10.55850743150945
41.977771711,-87.82254237,ASSAULT,21.328715171349174
41.917745605,-87.72168167,BATTERY,10.654908117413227
41.780092411,-87.700729278,ASSAULT,11.491061195512444
41.871172632,-87.745238501,ASSAULT,10.689482931998668
41.882379669,-87.752693189,BATTERY,11.479398184611426
41.76978405,-87.659095518,HOMICIDE,10.870727969758304
41.880601698,-87.736162689,BATTERY,10.098761077840305
41.789619867,-87.665686173,BATTERY,9.043700204740635
41.691931182,-87.670523455,ASSAULT,19.46280436944186
41.966354245,-87.658082115,BATTERY,12.06635184630469
41.850882823,-87.701548147,BATTERY,7.140872422619173
41.771623104,-87.706161048,BATTERY,12.515056615108465
41.758035898,-87.601712777,ASSAULT,11.659990652600769
41.769521285,-87.67243803,BATTERY,11.303415281300632
41.771072814,-87.571544944,BATTERY,10.812206919346194
41.96515714,-87.708370003,BATTERY,13.723931633231782
41.862881054,-87.624050503,BATTERY,0.612130202960018
41.878056836,-87.701122668,BATTERY,7.206618938840713
41.913972106,-87.732563455,ASSAULT,11.180398134563239
41.934136994,-87.740540534,BATTERY,12.994794183212951
41.992748797,-87.703115701,ASSAULT,16.17127671537626
41.772416732,-87.648576027,BATTERY,10.337759994123637
41.878563206,-87.747983503,ASSAULT,11.019924785128817
41.753402055,-87.647752008,BATTERY,12.379389091223587
41.690994613,-87.534076111,BATTERY,20.243013363671444
41.777947847,-87.601611152,BATTERY,9.462506689310127
41.900255785,-87.690387237,BATTERY,7.418057870516761
41.995757249,-87.700271788,BATTERY,16.371194642914976
41.841839065,-87.725700691,BATTERY,9.310330980647748
41.785139448,-87.774900439,BATTERY,15.667053373414289
41.892017399,-87.624165306,BATTERY,3.361731281112128
41.769521285,-87.67243803,BATTERY,11.303415281300632
41.871904486,-87.702167293,ASSAULT,7.157355295827256
41.929579541,-87.667091479,ASSAULT,8.565248525203959
41.92092088,-87.775614121,BATTERY,14.680516655191566
41.795438151,-87.651272165,BATTERY,7.967441329330656
41.761994321,-87.582325806,ASSAULT,11.511563109221473
41.90583833,-87.687102162,ASSAULT,7.576639272735844
41.923436298,-87.72307143,BATTERY,11.123653217085165
41.977273326,-87.833380797,BATTERY,22.019207189848878
41.892956463,-87.760986157,BATTERY,12.422685842234273
41.865676735,-87.710521946,BATTERY,7.778493052826063
41.765152708,-87.56649425,ASSAULT,11.575914699296774
41.790087195,-87.64261256,ASSAULT,8.311802436066536
41.800165139,-87.707423174,BATTERY,10.209584011958961
41.867678135,-87.697157046,BATTERY,6.689354478268656
41.971150447,-87.719552986,ASSAULT,14.796013163136326
41.722635431,-87.654196551,BATTERY,15.838050472825001
41.911206994,-87.629831125,BATTERY,5.545782580437436
41.935447635,-87.725114318,BATTERY,12.110719544075902
42.001883866,-87.696094161,BATTERY,16.853365374601015
41.939088614,-87.674284645,ASSAULT,9.77852282827875
41.866438916,-87.70234588,BATTERY,7.107237150318523
41.729929366,-87.659245,BATTERY,15.135597306582799
41.99487809,-87.697109475,BATTERY,16.173310065661386
41.737044062,-87.576611396,ASSAULT,14.318770931902197
42.019362703,-87.669183793,ASSAULT,17.995983113107467
41.865526383,-87.723930848,ASSAULT,8.887075444629094
41.924603406,-87.773311117,BATTERY,14.69812974064669
41.707112161,-87.627552452,BATTERY,17.27954437833934
41.993007999,-87.688516553,ASSAULT,15.701503249487786
41.996687222,-87.687408885,BATTERY,16.04725026928122
41.860794975,-87.715653641,BATTERY,8.196404189488309
41.850419405,-87.719838619,ASSAULT,8.643512134649761
41.721339149,-87.652642422,BATTERY,15.954853720709997
41.920428243,-87.771944001,ASSAULT,14.384290331452245
41.815191066,-87.667574001,BATTERY,6.723242725329976
41.877134658,-87.721881801,BATTERY,8.864191741176292
41.694035419,-87.635186825,BATTERY,18.772861167860054
41.891408053,-87.669592778,BATTERY,5.445483677529641
41.764728045,-87.561272312,BATTERY,11.781892532737135
41.777485476,-87.631752783,ASSAULT,9.513079844505604
41.7078321,-87.583081031,ASSAULT,17.400756955557657
41.700935286,-87.619651762,BATTERY,17.944606720650764
41.778625382,-87.670276771,BATTERY,10.30917974986483
41.80128249,-87.617728819,ASSAULT,6.7853729718908244
41.791259885,-87.737344685,BATTERY,12.74078682549679
41.87705316,-87.677757131,ASSAULT,5.315202323903994
42.017031924,-87.670915546,BATTERY,17.780179012120488
41.873807522,-87.69445629,BATTERY,6.564531202345035
41.981047318,-87.839886899,BATTERY,22.700708262906385
41.873591709,-87.69364699,BATTERY,6.494143875576183
41.909168175,-87.64708709,ASSAULT,5.7868428057221974
41.68808797,-87.64833241,ASSAULT,19.548287436059617
41.801491341,-87.622637403,BATTERY,6.77948516454053
41.887904127,-87.625554948,ASSAULT,2.939932377994884
41.732075134,-87.666249439,BATTERY,15.051638373409146
42.009269306,-87.675326876,BATTERY,17.046583782254334
41.864073157,-87.706818608,ASSAULT,7.465448552389536
41.954105142,-87.727628041,BATTERY,13.728593095005673
41.833859461,-87.684685681,BATTERY,6.458542897845142
41.774222021,-87.608248705,ASSAULT,9.818833594214057
41.680720775,-87.657833268,BATTERY,20.47681695830076
41.867264692,-87.713895199,BATTERY,8.067575616106067
41.668291342,-87.634374353,BATTERY,21.62252430434524
41.784376926,-87.638614903,BATTERY,8.852896770509318
41.750988117,-87.581666198,ASSAULT,12.713370401661239
41.900820308,-87.645725538,BATTERY,4.911265151373183
41.959880706,-87.706983986,BATTERY,13.173751815371329
41.89571019,-87.751948049,BATTERY,11.797505227407601
41.884814987,-87.754011553,BATTERY,11.641497242716843
41.953832845,-87.714645842,BATTERY,13.011064848324084
41.992387113,-87.681106884,BATTERY,15.415167527456823
41.765815941,-87.576291717,BATTERY,11.239048480088007
41.923113901,-87.75734714,ASSAULT,13.46323898271141
41.918184139,-87.717984833,BATTERY,10.435774134883799
41.853880755,-87.625522752,BATTERY,1.187570921066353
41.888787538,-87.721003117,BATTERY,9.124250127896687
41.992922373,-87.698261952,BATTERY,16.015317020388363
41.937431969,-87.766458235,ASSAULT,14.947220380268151
41.74550897,-87.702274474,BATTERY,14.797401180460954
41.885393253,-87.663547848,BATTERY,4.651841845277591
41.740119431,-87.721611442,BATTERY,16.130737086420208
41.890824988,-87.630183362,BATTERY,3.3625511032646247
41.912585094,-87.727638664,BATTERY,10.751783731007128
42.002543447,-87.817594525,BATTERY,22.78929854923821
41.941955037,-87.670248682,ASSAULT,9.904085864203136
41.752819348,-87.703690795,BATTERY,14.148644653801556
41.864583447,-87.686497178,BATTERY,5.785550512104117
41.770642137,-87.723773988,BATTERY,13.513404251661933
41.931931733,-87.715247092,BATTERY,11.246225145843765
41.76015578,-87.556752911,BATTERY,12.397041060321428
41.742103313,-87.675372152,BATTERY,14.222601324892196
41.781560138,-87.615660279,ASSAULT,8.97827642272847
41.832051846,-87.646135473,BATTERY,4.154222589231199
41.880399914,-87.753008553,BATTERY,11.464496914846796
41.857938856,-87.657300344,BATTERY,3.3971214808009287
41.767862079,-87.714009257,BATTERY,13.24029508246648
41.716765859,-87.645518968,BATTERY,16.35808966213118
41.891040339,-87.77085351,BATTERY,13.156988899678053
41.777737221,-87.778121304,BATTERY,16.35075378137436
41.930525956,-87.643793278,BATTERY,7.9108666648276165
41.830651986,-87.62664099,BATTERY,3.6141543514614543
41.969057838,-87.728052698,BATTERY,15.02701067202761
41.853168218,-87.73211605,ASSAULT,9.612356831831141
41.897126987,-87.6992046,BATTERY,7.85196428577516
41.970199453,-87.66947411,BATTERY,12.76779894635265
41.903935719,-87.6290881,BATTERY,4.7419097113929745
42.002537995,-87.815773398,BATTERY,22.679262860176117
41.930964064,-87.715951011,BATTERY,11.215068780180598
41.946021295,-87.655565552,BATTERY,9.849372329735798
41.883700731,-87.76166001,BATTERY,12.236116862669707
41.909664252,-87.742728815,BATTERY,11.686874750058228
41.892667777,-87.616210158,BATTERY,3.376986266719026
41.732543977,-87.604724236,BATTERY,14.462324657944269
41.94584483,-87.655424063,BATTERY,9.827004782516182
41.884644659,-87.768294892,BATTERY,12.79530901624726
41.67608173,-87.633792246,ASSAULT,20.754989442382346
41.892098027,-87.760538395,ASSAULT,12.36119104403779
41.725762292,-87.57787575,BATTERY,15.519709538820457
41.945886948,-87.765909153,BATTERY,15.455329435159879
41.962340543,-87.722968739,BATTERY,14.179874673935414
41.884493278,-87.627377352,BATTERY,2.621356212873847
41.876571205,-87.720686463,BATTERY,8.755427651737643
41.765102317,-87.624897558,BATTERY,10.829220707467302
41.878798822,-87.731449911,BATTERY,9.67699505123743
41.880026057,-87.651978078,BATTERY,3.523865387483279
41.919196648,-87.756008166,ASSAULT,13.152851162468023
41.986392486,-87.656700734,ASSAULT,14.189753564464663
41.902295889,-87.751311591,BATTERY,11.998681092894797
41.722712008,-87.640818057,BATTERY,15.649730002547749
41.912013152,-87.77280764,BATTERY,14.055306770965997
41.884335468,-87.619164088,BATTERY,2.4587116758871175
41.798591883,-87.663491615,BATTERY,8.075479927749816
41.905214774,-87.697809447,ASSAULT,8.237549639796422
41.798556188,-87.663488319,ASSAULT,8.078831427743033
41.795533511,-87.620865934,BATTERY,7.432114613084107
41.727547557,-87.570619658,BATTERY,15.46307346108801
41.691692138,-87.641147214,BATTERY,19.078737227800094
41.753616696,-87.715084428,ASSAULT,14.578815870174774
41.767409383,-87.621202858,BATTERY,10.557952068650907
41.925334819,-87.804881354,ASSAULT,17.08047173909973
41.782044432,-87.69591432,ASSAULT,11.078119961244163
41.752740991,-87.595524399,BATTERY,12.308184670726183
41.878363655,-87.763415059,BATTERY,12.278927022911427
41.871908601,-87.701917582,BATTERY,7.13697806811735
41.885762966,-87.720925499,ASSAULT,9.01534944488998
41.764273074,-87.582057311,BATTERY,11.271868082187982
41.845382483,-87.617663323,BATTERY,1.882833296517945
41.727547557,-87.570619658,BATTERY,15.46307346108801
41.876351148,-87.666880865,ASSAULT,4.439187931658278
42.019399237,-87.675049485,BATTERY,18.123045226813186
41.814189234,-87.631135936,BATTERY,5.481718743011234
41.761673576,-87.706400891,BATTERY,13.433699433441449
41.901976339,-87.715874022,BATTERY,9.3205728007513
41.682928671,-87.632411164,BATTERY,19.98769198009273
41.774363369,-87.706427637,BATTERY,12.284162606657116
41.746546102,-87.723580557,BATTERY,15.625355127219649
41.743953458,-87.546669792,BATTERY,14.382918374475745
41.712362798,-87.643492921,ASSAULT,16.8195922603767
41.750212035,-87.674768971,ASSAULT,13.360653939842905
41.749854795,-87.667069512,BATTERY,13.181923927424517
41.8764854,-87.710853968,BATTERY,7.954225552671879
41.804203462,-87.673365444,BATTERY,7.985780310984507
41.895729944,-87.68783583,ASSAULT,6.9643995510165855
41.946695427,-87.775209408,ASSAULT,16.129009204951313
41.993613452,-87.661542554,BATTERY,15.065274635546315
41.862218265,-87.639087164,BATTERY,1.8539607411876466
41.880741037,-87.724546437,BATTERY,9.162156486004134
41.888893039,-87.761147298,ASSAULT,12.319693429655947
41.918334367,-87.63804202,ASSAULT,6.47634183425737
41.90404246,-87.757544299,BATTERY,12.549753841954821
41.870534899,-87.730216699,BATTERY,9.44449097934202
41.928859551,-87.686594245,BATTERY,9.393799511227986
41.940870979,-87.730462208,ASSAULT,12.844247699348195
41.728831589,-87.594940798,ASSAULT,14.950228135052143
41.732860795,-87.613627076,ASSAULT,14.395236927539232
41.813558308,-87.669960623,BATTERY,6.9887886520421505
41.680744713,-87.631149949,BATTERY,20.22356118486811
41.890130215,-87.706391436,BATTERY,8.044951118130735
41.751353941,-87.671950106,BATTERY,13.159150476515547
41.767754922,-87.650546417,ASSAULT,10.88070109327387
41.747123092,-87.673056237,BATTERY,13.632373439933842
41.735857166,-87.624152861,BATTERY,14.07336842373875
41.759749714,-87.616735353,BATTERY,11.403071905581202
41.751072904,-87.582881895,BATTERY,12.681539926030974
41.881441785,-87.667837814,BATTERY,4.739089942415001
41.717323102,-87.638246019,ASSAULT,16.219361614023484
41.87683815,-87.634320718,BATTERY,2.1776410863186135
41.899665821,-87.696799239,BATTERY,7.825406298483834
41.815417933,-87.7029203,BATTERY,8.842767745607283
41.710886806,-87.721075609,BATTERY,18.930196046281335
41.774215709,-87.590083559,ASSAULT,10.039811670561294
41.792282072,-87.626728916,ASSAULT,7.829858413286638
41.906896051,-87.720352529,BATTERY,9.910559222189322
41.789692584,-87.625572938,ASSAULT,8.106982408167017
41.906492904,-87.75587283,ASSAULT,12.525462983273746
41.925909234,-87.759332071,BATTERY,13.762467822340799
41.75607752,-87.64587637,ASSAULT,12.05639880107985
41.763236237,-87.559802041,BATTERY,11.982270043434019
41.888159394,-87.622896878,BATTERY,2.920849798094998
41.776723091,-87.667818024,BATTERY,10.415994647636998
41.787663136,-87.691190812,ASSAULT,10.3428974857035
41.885762966,-87.720925499,ASSAULT,9.01534944488998
41.719781679,-87.57650993,BATTERY,16.193801942585864
41.87683815,-87.634320718,BATTERY,2.1776410863186135
42.022534793,-87.673434623,BATTERY,18.4248481750422
41.757539801,-87.637145175,BATTERY,11.771403451704582
41.871809026,-87.711328922,BATTERY,7.9068923480388555
41.816283301,-87.639748568,BATTERY,5.461472019911552
41.718671544,-87.64800406,HOMICIDE,16.180249929510413
41.860129545,-87.726214031,BATTERY,9.072495935889533
41.929743818,-87.684273777,BATTERY,9.355362843280837
41.799485995,-87.594053227,BATTERY,7.23224261715731
41.762876014,-87.562962267,ASSAULT,11.918786986353684
41.74505265,-87.602582077,ASSAULT,13.089723412350267
41.853178146,-87.669632137,BATTERY,4.499569670970223
41.801583507,-87.633177068,BATTERY,6.888003364174745
41.867251542,-87.639594427,BATTERY,1.9742022210957157
41.883131037,-87.677647265,BATTERY,5.552581300993763
41.866194233,-87.723601432,HOMICIDE,8.863090144116835
41.774803055,-87.614679784,BATTERY,9.730656641446043
41.720663995,-87.634799767,BATTERY,15.820527762739722
41.894040718,-87.680286686,BATTERY,6.3380841926413956
41.880658831,-87.731336981,ASSAULT,9.709050001363952
41.746779796,-87.658837899,BATTERY,13.311635095637262
41.799022177,-87.641632761,BATTERY,7.333151856771405
41.766875117,-87.611667154,BATTERY,10.618957359834107
41.894208531,-87.724826252,BATTERY,9.62946326067072
41.709224901,-87.608096945,BATTERY,17.036113512538336
41.750490827,-87.654302474,ASSAULT,12.817313363210623
41.982756885,-87.660045736,BATTERY,13.865971331142262
41.720661741,-87.634880377,BATTERY,15.821412516800029
41.824350547,-87.707939798,BATTERY,8.656242525351935
41.900853422,-87.72554925,BATTERY,9.97910401492033
41.666525302,-87.628299681,BATTERY,21.79040159923873
41.855826945,-87.721119408,BATTERY,8.677573213139564
41.907043531,-87.639678087,BATTERY,5.326494192569831
41.883044668,-87.773317961,BATTERY,13.171379729645432
41.766875117,-87.611667154,BATTERY,10.618957359834107
41.829694644,-87.704603841,BATTERY,8.134082432221453
41.780294584,-87.664239363,BATTERY,9.933141536143179
41.690384924,-87.613306239,BATTERY,19.118155678159567
41.774212236,-87.590395212,BATTERY,10.034546328011519
41.702839946,-87.61966732,BATTERY,17.73285592855662
41.722263702,-87.536494638,ASSAULT,16.931597074499646
41.78188721,-87.596235311,BATTERY,9.100881698148479
41.976414059,-87.653823823,BATTERY,13.05537591969941
41.785590911,-87.621742363,ASSAULT,8.539888765321042
42.003492757,-87.664400374,BATTERY,16.188172503227424
41.897794272,-87.770364492,BATTERY,13.319965656888561
41.897794272,-87.770364492,BATTERY,13.319965656888561
41.79782643,-87.646332541,BATTERY,7.577888678761639
41.888931976,-87.719786107,ASSAULT,9.034182701635931
41.88071196,-87.726830778,BATTERY,9.345892346433978
41.704697434,-87.611253276,ASSAULT,17.53042385418026
41.849021345,-87.718582048,BATTERY,8.566193924391861
41.88100737,-87.703205068,BATTERY,7.458598422965744
41.935702972,-87.74676299,BATTERY,13.509132473958564
41.993007999,-87.688516553,ASSAULT,15.701503249487786
41.768938677,-87.595228853,ASSAULT,10.532695932672777
41.769378793,-87.663942241,BATTERY,11.049240775837882
41.765625452,-87.619411804,ASSAULT,10.752068309141762
41.897575142,-87.75443986,BATTERY,12.059174289957987
41.736436695,-87.548659422,ASSAULT,15.089115729707887
41.892155106,-87.75549882,ASSAULT,11.961495269054263
41.750940757,-87.625185222,ASSAULT,12.402539266785928
41.80120956,-87.676256881,ASSAULT,8.3959826582162
41.733813838,-87.611125094,ASSAULT,14.294481639724937
41.906384439,-87.715522965,ASSAULT,9.537153467044257
41.910868734,-87.708462658,BATTERY,9.320344789289447
41.873081468,-87.747695725,ASSAULT,10.913217226417991
41.809665375,-87.673503791,BATTERY,7.5100311302002325
41.8795525,-87.714228205,BATTERY,8.300202626572528
41.738430334,-87.6320388,ASSAULT,13.83223994185484
41.898434207,-87.690493664,BATTERY,7.312149364338451
41.902029704,-87.693047312,ASSAULT,7.71140454737914
41.848873261,-87.712479744,BATTERY,8.071867411312935
41.857987652,-87.65440722,HOMICIDE,3.1593360203192438
41.87073742,-87.723874012,BATTERY,8.924216117035284
41.965698183,-87.654790773,BATTERY,11.921544619863958
41.794670403,-87.631785431,BATTERY,7.623236219305862
41.872875887,-87.696686934,BATTERY,6.726959327266814
41.803413431,-87.586052837,BATTERY,7.022965731043728
41.869771149,-87.770599426,BATTERY,12.771100419012198
41.734153848,-87.650118361,BATTERY,14.515988397261458
41.875807885,-87.750663394,ASSAULT,11.193900229723187
41.996438345,-87.698381505,BATTERY,16.374713917300944
41.996254158,-87.700807641,BATTERY,16.439997018348475
41.884373182,-87.751301683,ASSAULT,11.411848283912807
41.937963778,-87.814513287,ASSAULT,18.407029029045503
41.786309231,-87.66315381,BATTERY,9.285234057551069
41.871048929,-87.697310873,BATTERY,6.745650202999887
41.903959752,-87.690743137,BATTERY,7.683222789105539
41.918159022,-87.719958161,BATTERY,10.56581039771302
41.686464009,-87.62892408,BATTERY,19.57833051678453
41.752762491,-87.553488733,BATTERY,13.259019335874227
41.900855582,-87.725439031,BATTERY,9.97096804939007
41.769378793,-87.663942241,BATTERY,11.049240775837882
41.787449357,-87.682462296,BATTERY,9.948140380774625
41.904270992,-87.682177141,BATTERY,7.152820954619606
41.780493304,-87.598836083,BATTERY,9.21614965565831
41.769395258,-87.66394207,BATTERY,11.047523553951494
41.948131367,-87.649510899,BATTERY,9.922760701792457
41.965000093,-87.723046309,BATTERY,14.416843124106007
41.851186866,-87.706452533,ASSAULT,7.53529287760089
41.931267307,-87.766784774,BATTERY,14.59868039227317
41.893179585,-87.634686145,BATTERY,3.7426523810467693
41.656382457,-87.543513498,BATTERY,23.68803271370493
