date_only,total_violent_crimes,stadium_crimes,gameday,bears_win,home_team,away_team,result,is_game_day,year,month
2013-10-09,194,5.0,,,,,,False,2013,10
2013-10-10,188,7.0,2013-10-10,1.0,CHI,NYG,6.0,True,2013,10
2013-10-11,207,6.0,,,,,,False,2013,10
2013-10-12,196,3.0,,,,,,False,2013,10
2013-10-13,212,7.0,,,,,,False,2013,10
2013-10-14,166,4.0,,,,,,False,2013,10
2013-10-15,157,8.0,,,,,,False,2013,10
2013-10-16,155,3.0,,,,,,False,2013,10
2013-10-17,147,3.0,,,,,,False,2013,10
2013-10-18,175,11.0,,,,,,False,2013,10
2013-10-19,216,4.0,,,,,,False,2013,10
2013-10-20,232,7.0,2013-10-20,0.0,WAS,CHI,4.0,True,2013,10
2013-10-21,169,9.0,,,,,,False,2013,10
2013-10-22,152,2.0,,,,,,False,2013,10
2013-10-23,151,4.0,,,,,,False,2013,10
2013-10-24,174,6.0,,,,,,False,2013,10
2013-10-25,176,4.0,,,,,,False,2013,10
2013-10-26,187,2.0,,,,,,False,2013,10
2013-10-27,220,10.0,,,,,,False,2013,10
2013-10-28,193,5.0,,,,,,False,2013,10
2013-10-29,194,8.0,,,,,,False,2013,10
2013-10-30,196,2.0,,,,,,False,2013,10
2013-10-31,219,3.0,,,,,,False,2013,10
2013-11-01,197,10.0,,,,,,False,2013,11
2013-11-02,200,3.0,,,,,,False,2013,11
2013-11-03,206,2.0,,,,,,False,2013,11
2013-11-04,194,8.0,2013-11-04,1.0,GB,CHI,-7.0,True,2013,11
2013-11-05,174,2.0,,,,,,False,2013,11
2013-11-06,158,5.0,,,,,,False,2013,11
2013-11-07,162,10.0,,,,,,False,2013,11
2013-11-08,169,6.0,,,,,,False,2013,11
2013-11-09,187,2.0,,,,,,False,2013,11
2013-11-10,203,8.0,2013-11-10,0.0,CHI,DET,-2.0,True,2013,11
2013-11-11,124,5.0,,,,,,False,2013,11
2013-11-12,123,4.0,,,,,,False,2013,11
2013-11-13,126,2.0,,,,,,False,2013,11
2013-11-14,150,1.0,,,,,,False,2013,11
2013-11-15,189,5.0,,,,,,False,2013,11
2013-11-16,183,4.0,,,,,,False,2013,11
2013-11-17,196,3.0,2013-11-17,1.0,CHI,BAL,3.0,True,2013,11
2013-11-18,180,4.0,,,,,,False,2013,11
2013-11-19,170,5.0,,,,,,False,2013,11
2013-11-20,191,6.0,,,,,,False,2013,11
2013-11-21,186,5.0,,,,,,False,2013,11
2013-11-22,168,4.0,,,,,,False,2013,11
2013-11-23,175,5.0,,,,,,False,2013,11
2013-11-24,149,1.0,2013-11-24,0.0,STL,CHI,21.0,True,2013,11
2013-11-25,135,6.0,,,,,,False,2013,11
2013-11-26,159,9.0,,,,,,False,2013,11
2013-11-27,123,1.0,,,,,,False,2013,11
2013-11-28,165,4.0,,,,,,False,2013,11
2013-11-29,151,5.0,,,,,,False,2013,11
2013-11-30,159,6.0,,,,,,False,2013,11
2013-12-01,194,6.0,2013-12-01,0.0,MIN,CHI,3.0,True,2013,12
2013-12-02,180,4.0,,,,,,False,2013,12
2013-12-03,175,5.0,,,,,,False,2013,12
2013-12-04,148,4.0,,,,,,False,2013,12
2013-12-05,174,2.0,,,,,,False,2013,12
2013-12-06,162,5.0,,,,,,False,2013,12
2013-12-07,149,5.0,,,,,,False,2013,12
2013-12-08,157,9.0,,,,,,False,2013,12
2013-12-09,125,5.0,2013-12-09,1.0,CHI,DAL,17.0,True,2013,12
2013-12-10,142,4.0,,,,,,False,2013,12
2013-12-11,133,4.0,,,,,,False,2013,12
2013-12-12,134,6.0,,,,,,False,2013,12
2013-12-13,172,6.0,,,,,,False,2013,12
2013-12-14,147,5.0,,,,,,False,2013,12
2013-12-15,174,7.0,2013-12-15,1.0,CLE,CHI,-7.0,True,2013,12
2013-12-16,139,3.0,,,,,,False,2013,12
2013-12-17,167,9.0,,,,,,False,2013,12
2013-12-18,174,5.0,,,,,,False,2013,12
2013-12-19,171,5.0,,,,,,False,2013,12
2013-12-20,152,3.0,,,,,,False,2013,12
2013-12-21,169,5.0,,,,,,False,2013,12
2013-12-22,190,5.0,2013-12-22,0.0,PHI,CHI,43.0,True,2013,12
2013-12-23,120,3.0,,,,,,False,2013,12
2013-12-24,107,5.0,,,,,,False,2013,12
2013-12-25,164,0.0,,,,,,False,2013,12
2013-12-26,139,6.0,,,,,,False,2013,12
2013-12-27,127,3.0,,,,,,False,2013,12
2013-12-28,168,3.0,,,,,,False,2013,12
2013-12-29,217,9.0,2013-12-29,0.0,CHI,GB,-5.0,True,2013,12
2013-12-30,134,4.0,,,,,,False,2013,12
2013-12-31,116,4.0,,,,,,False,2013,12
2014-01-01,262,5.0,,,,,,False,2014,1
2014-01-02,103,2.0,,,,,,False,2014,1
2014-01-03,111,1.0,,,,,,False,2014,1
2014-01-04,150,4.0,,,,,,False,2014,1
2014-01-05,119,4.0,,,,,,False,2014,1
2014-01-06,80,3.0,,,,,,False,2014,1
2014-01-07,92,1.0,,,,,,False,2014,1
2014-01-08,119,6.0,,,,,,False,2014,1
2014-01-09,121,3.0,,,,,,False,2014,1
2014-01-10,139,3.0,,,,,,False,2014,1
2014-01-11,166,7.0,,,,,,False,2014,1
2014-01-12,190,2.0,,,,,,False,2014,1
2014-01-13,154,2.0,,,,,,False,2014,1
2014-01-14,149,0.0,,,,,,False,2014,1
2014-01-15,173,3.0,,,,,,False,2014,1
2014-01-16,151,9.0,,,,,,False,2014,1
2014-01-17,151,4.0,,,,,,False,2014,1
2014-01-18,144,3.0,,,,,,False,2014,1
2014-01-19,169,1.0,,,,,,False,2014,1
2014-01-20,139,4.0,,,,,,False,2014,1
2014-01-21,122,4.0,,,,,,False,2014,1
2014-01-22,142,3.0,,,,,,False,2014,1
2014-01-23,144,4.0,,,,,,False,2014,1
2014-01-24,112,4.0,,,,,,False,2014,1
2014-01-25,169,6.0,,,,,,False,2014,1
2014-01-26,161,9.0,,,,,,False,2014,1
2014-01-27,116,5.0,,,,,,False,2014,1
2014-01-28,104,6.0,,,,,,False,2014,1
2014-01-29,155,3.0,,,,,,False,2014,1
2014-01-30,137,3.0,,,,,,False,2014,1
2014-01-31,146,7.0,,,,,,False,2014,1
2014-02-01,173,1.0,,,,,,False,2014,2
2014-02-02,176,1.0,,,,,,False,2014,2
2014-02-03,166,3.0,,,,,,False,2014,2
2014-02-04,124,6.0,,,,,,False,2014,2
2014-02-05,128,1.0,,,,,,False,2014,2
2014-02-06,128,11.0,,,,,,False,2014,2
2014-02-07,149,7.0,,,,,,False,2014,2
2014-02-08,126,5.0,,,,,,False,2014,2
2014-02-09,167,5.0,,,,,,False,2014,2
2014-02-10,145,7.0,,,,,,False,2014,2
2014-02-11,137,5.0,,,,,,False,2014,2
2014-02-12,102,4.0,,,,,,False,2014,2
2014-02-13,131,3.0,,,,,,False,2014,2
2014-02-14,140,7.0,,,,,,False,2014,2
2014-02-15,168,3.0,,,,,,False,2014,2
2014-02-16,146,4.0,,,,,,False,2014,2
2014-02-17,135,6.0,,,,,,False,2014,2
2014-02-18,148,2.0,,,,,,False,2014,2
2014-02-19,182,4.0,,,,,,False,2014,2
2014-02-20,160,9.0,,,,,,False,2014,2
2014-02-21,169,8.0,,,,,,False,2014,2
2014-02-22,183,5.0,,,,,,False,2014,2
2014-02-23,159,8.0,,,,,,False,2014,2
2014-02-24,146,5.0,,,,,,False,2014,2
2014-02-25,162,7.0,,,,,,False,2014,2
2014-02-26,139,9.0,,,,,,False,2014,2
2014-02-27,165,7.0,,,,,,False,2014,2
2014-02-28,163,7.0,,,,,,False,2014,2
2014-03-01,173,5.0,,,,,,False,2014,3
2014-03-02,165,5.0,,,,,,False,2014,3
2014-03-03,144,2.0,,,,,,False,2014,3
2014-03-04,157,0.0,,,,,,False,2014,3
2014-03-05,139,3.0,,,,,,False,2014,3
2014-03-06,148,7.0,,,,,,False,2014,3
2014-03-07,169,5.0,,,,,,False,2014,3
2014-03-08,161,3.0,,,,,,False,2014,3
2014-03-09,175,5.0,,,,,,False,2014,3
2014-03-10,183,6.0,,,,,,False,2014,3
2014-03-11,194,5.0,,,,,,False,2014,3
2014-03-12,134,3.0,,,,,,False,2014,3
2014-03-13,160,5.0,,,,,,False,2014,3
2014-03-14,196,9.0,,,,,,False,2014,3
2014-03-15,229,4.0,,,,,,False,2014,3
2014-03-16,198,3.0,,,,,,False,2014,3
2014-03-17,157,1.0,,,,,,False,2014,3
2014-03-18,191,4.0,,,,,,False,2014,3
2014-03-19,161,2.0,,,,,,False,2014,3
2014-03-20,189,7.0,,,,,,False,2014,3
2014-03-21,214,6.0,,,,,,False,2014,3
2014-03-22,185,10.0,,,,,,False,2014,3
2014-03-23,183,6.0,,,,,,False,2014,3
2014-03-24,174,4.0,,,,,,False,2014,3
2014-03-25,133,8.0,,,,,,False,2014,3
2014-03-26,173,2.0,,,,,,False,2014,3
2014-03-27,150,4.0,,,,,,False,2014,3
2014-03-28,171,1.0,,,,,,False,2014,3
2014-03-29,196,5.0,,,,,,False,2014,3
2014-03-30,198,3.0,,,,,,False,2014,3
2014-03-31,183,7.0,,,,,,False,2014,3
2014-04-01,179,6.0,,,,,,False,2014,4
2014-04-02,174,11.0,,,,,,False,2014,4
2014-04-03,150,2.0,,,,,,False,2014,4
2014-04-04,181,8.0,,,,,,False,2014,4
2014-04-05,198,5.0,,,,,,False,2014,4
2014-04-06,214,4.0,,,,,,False,2014,4
2014-04-07,176,2.0,,,,,,False,2014,4
2014-04-08,175,9.0,,,,,,False,2014,4
2014-04-09,195,7.0,,,,,,False,2014,4
2014-04-10,183,6.0,,,,,,False,2014,4
2014-04-11,201,4.0,,,,,,False,2014,4
2014-04-12,254,5.0,,,,,,False,2014,4
2014-04-13,210,7.0,,,,,,False,2014,4
2014-04-14,159,6.0,,,,,,False,2014,4
2014-04-15,144,3.0,,,,,,False,2014,4
2014-04-16,166,3.0,,,,,,False,2014,4
2014-04-17,163,2.0,,,,,,False,2014,4
2014-04-18,174,5.0,,,,,,False,2014,4
2014-04-19,187,2.0,,,,,,False,2014,4
2014-04-20,209,4.0,,,,,,False,2014,4
2014-04-21,183,3.0,,,,,,False,2014,4
2014-04-22,183,4.0,,,,,,False,2014,4
2014-04-23,172,3.0,,,,,,False,2014,4
2014-04-24,187,7.0,,,,,,False,2014,4
2014-04-25,218,12.0,,,,,,False,2014,4
2014-04-26,221,4.0,,,,,,False,2014,4
2014-04-27,198,3.0,,,,,,False,2014,4
2014-04-28,176,7.0,,,,,,False,2014,4
2014-04-29,196,3.0,,,,,,False,2014,4
2014-04-30,202,10.0,,,,,,False,2014,4
2014-05-01,200,6.0,,,,,,False,2014,5
2014-05-02,222,7.0,,,,,,False,2014,5
2014-05-03,208,4.0,,,,,,False,2014,5
2014-05-04,195,5.0,,,,,,False,2014,5
2014-05-05,194,11.0,,,,,,False,2014,5
2014-05-06,203,13.0,,,,,,False,2014,5
2014-05-07,194,3.0,,,,,,False,2014,5
2014-05-08,206,5.0,,,,,,False,2014,5
2014-05-09,227,7.0,,,,,,False,2014,5
2014-05-10,239,6.0,,,,,,False,2014,5
2014-05-11,262,6.0,,,,,,False,2014,5
2014-05-12,249,10.0,,,,,,False,2014,5
2014-05-13,190,5.0,,,,,,False,2014,5
2014-05-14,178,5.0,,,,,,False,2014,5
2014-05-15,178,4.0,,,,,,False,2014,5
2014-05-16,168,9.0,,,,,,False,2014,5
2014-05-17,211,6.0,,,,,,False,2014,5
2014-05-18,270,4.0,,,,,,False,2014,5
2014-05-19,193,4.0,,,,,,False,2014,5
2014-05-20,212,9.0,,,,,,False,2014,5
2014-05-21,236,6.0,,,,,,False,2014,5
2014-05-22,199,10.0,,,,,,False,2014,5
2014-05-23,191,5.0,,,,,,False,2014,5
2014-05-24,209,1.0,,,,,,False,2014,5
2014-05-25,261,8.0,,,,,,False,2014,5
2014-05-26,241,7.0,,,,,,False,2014,5
2014-05-27,180,13.0,,,,,,False,2014,5
2014-05-28,206,3.0,,,,,,False,2014,5
2014-05-29,187,8.0,,,,,,False,2014,5
2014-05-30,176,6.0,,,,,,False,2014,5
2014-05-31,227,10.0,,,,,,False,2014,5
2014-06-01,290,8.0,,,,,,False,2014,6
2014-06-02,213,6.0,,,,,,False,2014,6
2014-06-03,201,7.0,,,,,,False,2014,6
2014-06-04,201,6.0,,,,,,False,2014,6
2014-06-05,184,3.0,,,,,,False,2014,6
2014-06-06,214,6.0,,,,,,False,2014,6
2014-06-07,261,6.0,,,,,,False,2014,6
2014-06-08,220,4.0,,,,,,False,2014,6
2014-06-09,220,8.0,,,,,,False,2014,6
2014-06-10,160,2.0,,,,,,False,2014,6
2014-06-11,199,3.0,,,,,,False,2014,6
2014-06-12,212,5.0,,,,,,False,2014,6
2014-06-13,207,8.0,,,,,,False,2014,6
2014-06-14,227,8.0,,,,,,False,2014,6
2014-06-15,276,8.0,,,,,,False,2014,6
2014-06-16,225,4.0,,,,,,False,2014,6
2014-06-17,245,8.0,,,,,,False,2014,6
2014-06-18,176,6.0,,,,,,False,2014,6
2014-06-19,185,6.0,,,,,,False,2014,6
2014-06-20,214,4.0,,,,,,False,2014,6
2014-06-21,240,3.0,,,,,,False,2014,6
2014-06-22,254,3.0,,,,,,False,2014,6
2014-06-23,185,7.0,,,,,,False,2014,6
2014-06-24,192,6.0,,,,,,False,2014,6
2014-06-25,183,2.0,,,,,,False,2014,6
2014-06-26,185,6.0,,,,,,False,2014,6
2014-06-27,212,9.0,,,,,,False,2014,6
2014-06-28,230,7.0,,,,,,False,2014,6
2014-06-29,299,12.0,,,,,,False,2014,6
2014-06-30,206,6.0,,,,,,False,2014,6
2014-07-01,212,9.0,,,,,,False,2014,7
2014-07-02,175,7.0,,,,,,False,2014,7
2014-07-03,190,9.0,,,,,,False,2014,7
2014-07-04,244,11.0,,,,,,False,2014,7
2014-07-05,265,8.0,,,,,,False,2014,7
2014-07-06,271,3.0,,,,,,False,2014,7
2014-07-07,220,1.0,,,,,,False,2014,7
2014-07-08,210,8.0,,,,,,False,2014,7
2014-07-09,205,3.0,,,,,,False,2014,7
2014-07-10,189,4.0,,,,,,False,2014,7
2014-07-11,214,7.0,,,,,,False,2014,7
2014-07-12,236,4.0,,,,,,False,2014,7
2014-07-13,260,3.0,,,,,,False,2014,7
2014-07-14,186,4.0,,,,,,False,2014,7
2014-07-15,173,6.0,,,,,,False,2014,7
2014-07-16,170,8.0,,,,,,False,2014,7
2014-07-17,186,9.0,,,,,,False,2014,7
2014-07-18,200,5.0,,,,,,False,2014,7
2014-07-19,246,3.0,,,,,,False,2014,7
2014-07-20,254,10.0,,,,,,False,2014,7
2014-07-21,200,4.0,,,,,,False,2014,7
2014-07-22,199,7.0,,,,,,False,2014,7
2014-07-23,187,8.0,,,,,,False,2014,7
2014-07-24,200,6.0,,,,,,False,2014,7
2014-07-25,187,6.0,,,,,,False,2014,7
2014-07-26,228,2.0,,,,,,False,2014,7
2014-07-27,230,8.0,,,,,,False,2014,7
2014-07-28,176,4.0,,,,,,False,2014,7
2014-07-29,169,5.0,,,,,,False,2014,7
2014-07-30,176,4.0,,,,,,False,2014,7
2014-07-31,179,6.0,,,,,,False,2014,7
2014-08-01,219,10.0,,,,,,False,2014,8
2014-08-02,213,9.0,,,,,,False,2014,8
2014-08-03,265,8.0,,,,,,False,2014,8
2014-08-04,180,7.0,,,,,,False,2014,8
2014-08-05,180,5.0,,,,,,False,2014,8
2014-08-06,217,7.0,,,,,,False,2014,8
2014-08-07,199,3.0,,,,,,False,2014,8
2014-08-08,171,3.0,,,,,,False,2014,8
2014-08-09,271,7.0,,,,,,False,2014,8
2014-08-10,255,13.0,,,,,,False,2014,8
2014-08-11,197,6.0,,,,,,False,2014,8
2014-08-12,158,5.0,,,,,,False,2014,8
2014-08-13,189,4.0,,,,,,False,2014,8
2014-08-14,178,6.0,,,,,,False,2014,8
2014-08-15,184,7.0,,,,,,False,2014,8
2014-08-16,223,3.0,,,,,,False,2014,8
2014-08-17,257,0.0,,,,,,False,2014,8
2014-08-18,192,7.0,,,,,,False,2014,8
2014-08-19,169,3.0,,,,,,False,2014,8
2014-08-20,200,6.0,,,,,,False,2014,8
2014-08-21,169,4.0,,,,,,False,2014,8
2014-08-22,184,2.0,,,,,,False,2014,8
2014-08-23,238,8.0,,,,,,False,2014,8
2014-08-24,247,8.0,,,,,,False,2014,8
2014-08-25,186,4.0,,,,,,False,2014,8
2014-08-26,208,11.0,,,,,,False,2014,8
2014-08-27,199,9.0,,,,,,False,2014,8
2014-08-28,153,2.0,,,,,,False,2014,8
2014-08-29,205,5.0,,,,,,False,2014,8
2014-08-30,237,2.0,,,,,,False,2014,8
2014-08-31,259,14.0,,,,,,False,2014,8
2014-09-01,241,7.0,,,,,,False,2014,9
2014-09-02,176,9.0,,,,,,False,2014,9
2014-09-03,191,6.0,,,,,,False,2014,9
2014-09-04,157,13.0,,,,,,False,2014,9
2014-09-05,191,8.0,,,,,,False,2014,9
2014-09-06,215,8.0,,,,,,False,2014,9
2014-09-07,248,9.0,2014-09-07,0.0,CHI,BUF,-3.0,True,2014,9
2014-09-08,154,5.0,,,,,,False,2014,9
2014-09-09,154,4.0,,,,,,False,2014,9
2014-09-10,175,6.0,,,,,,False,2014,9
2014-09-11,159,6.0,,,,,,False,2014,9
2014-09-12,148,8.0,,,,,,False,2014,9
2014-09-13,188,4.0,,,,,,False,2014,9
2014-09-14,235,7.0,2014-09-14,1.0,SF,CHI,-8.0,True,2014,9
2014-09-15,179,8.0,,,,,,False,2014,9
2014-09-16,173,5.0,,,,,,False,2014,9
2014-09-17,201,8.0,,,,,,False,2014,9
2014-09-18,197,7.0,,,,,,False,2014,9
2014-09-19,202,1.0,,,,,,False,2014,9
2014-09-20,241,7.0,,,,,,False,2014,9
2014-09-21,198,1.0,,,,,,False,2014,9
2014-09-22,170,9.0,2014-09-22,1.0,NYJ,CHI,-8.0,True,2014,9
2014-09-23,183,3.0,,,,,,False,2014,9
2014-09-24,201,5.0,,,,,,False,2014,9
2014-09-25,179,7.0,,,,,,False,2014,9
2014-09-26,209,2.0,,,,,,False,2014,9
2014-09-27,252,6.0,,,,,,False,2014,9
2014-09-28,269,12.0,2014-09-28,0.0,CHI,GB,-21.0,True,2014,9
2014-09-29,195,3.0,,,,,,False,2014,9
2014-09-30,166,3.0,,,,,,False,2014,9
2014-10-01,200,9.0,,,,,,False,2014,10
2014-10-02,191,2.0,,,,,,False,2014,10
2014-10-03,168,3.0,,,,,,False,2014,10
2014-10-04,163,3.0,,,,,,False,2014,10
2014-10-05,194,8.0,2014-10-05,0.0,CAR,CHI,7.0,True,2014,10
2014-10-06,164,6.0,,,,,,False,2014,10
2014-10-07,176,6.0,,,,,,False,2014,10
2014-10-08,170,6.0,,,,,,False,2014,10
2014-10-09,168,8.0,,,,,,False,2014,10
2014-10-10,159,3.0,,,,,,False,2014,10
2014-10-11,205,6.0,,,,,,False,2014,10
2014-10-12,182,6.0,2014-10-12,1.0,ATL,CHI,-14.0,True,2014,10
2014-10-13,153,2.0,,,,,,False,2014,10
2014-10-14,154,1.0,,,,,,False,2014,10
2014-10-15,188,5.0,,,,,,False,2014,10
2014-10-16,175,4.0,,,,,,False,2014,10
2014-10-17,181,5.0,,,,,,False,2014,10
2014-10-18,186,5.0,,,,,,False,2014,10
2014-10-19,211,7.0,2014-10-19,0.0,CHI,MIA,-13.0,True,2014,10
2014-10-20,163,4.0,,,,,,False,2014,10
2014-10-21,187,4.0,,,,,,False,2014,10
2014-10-22,153,6.0,,,,,,False,2014,10
2014-10-23,174,2.0,,,,,,False,2014,10
2014-10-24,215,10.0,,,,,,False,2014,10
2014-10-25,212,6.0,,,,,,False,2014,10
2014-10-26,203,5.0,2014-10-26,0.0,NE,CHI,28.0,True,2014,10
2014-10-27,219,7.0,,,,,,False,2014,10
2014-10-28,177,6.0,,,,,,False,2014,10
2014-10-29,170,4.0,,,,,,False,2014,10
2014-10-30,179,5.0,,,,,,False,2014,10
2014-10-31,163,7.0,,,,,,False,2014,10
2014-11-01,204,4.0,,,,,,False,2014,11
2014-11-02,205,10.0,,,,,,False,2014,11
2014-11-03,186,9.0,,,,,,False,2014,11
2014-11-04,167,5.0,,,,,,False,2014,11
2014-11-05,188,7.0,,,,,,False,2014,11
2014-11-06,143,10.0,,,,,,False,2014,11
2014-11-07,147,3.0,,,,,,False,2014,11
2014-11-08,163,6.0,,,,,,False,2014,11
2014-11-09,202,4.0,2014-11-09,0.0,GB,CHI,41.0,True,2014,11
2014-11-10,197,10.0,,,,,,False,2014,11
2014-11-11,135,6.0,,,,,,False,2014,11
2014-11-12,124,3.0,,,,,,False,2014,11
2014-11-13,138,5.0,,,,,,False,2014,11
2014-11-14,137,3.0,,,,,,False,2014,11
2014-11-15,173,9.0,,,,,,False,2014,11
2014-11-16,205,7.0,2014-11-16,1.0,CHI,MIN,8.0,True,2014,11
2014-11-17,139,4.0,,,,,,False,2014,11
2014-11-18,141,3.0,,,,,,False,2014,11
2014-11-19,153,13.0,,,,,,False,2014,11
2014-11-20,161,9.0,,,,,,False,2014,11
2014-11-21,162,11.0,,,,,,False,2014,11
2014-11-22,170,5.0,,,,,,False,2014,11
2014-11-23,194,5.0,2014-11-23,1.0,CHI,TB,8.0,True,2014,11
2014-11-24,141,3.0,,,,,,False,2014,11
2014-11-25,136,8.0,,,,,,False,2014,11
2014-11-26,132,3.0,,,,,,False,2014,11
2014-11-27,151,8.0,2014-11-27,0.0,DET,CHI,17.0,True,2014,11
2014-11-28,149,4.0,,,,,,False,2014,11
2014-11-29,139,8.0,,,,,,False,2014,11
2014-11-30,188,5.0,,,,,,False,2014,11
2014-12-01,161,6.0,,,,,,False,2014,12
2014-12-02,141,5.0,,,,,,False,2014,12
2014-12-03,163,5.0,,,,,,False,2014,12
2014-12-04,164,10.0,2014-12-04,0.0,CHI,DAL,-13.0,True,2014,12
2014-12-05,186,7.0,,,,,,False,2014,12
2014-12-06,150,2.0,,,,,,False,2014,12
2014-12-07,154,5.0,,,,,,False,2014,12
2014-12-08,165,4.0,,,,,,False,2014,12
2014-12-09,161,4.0,,,,,,False,2014,12
2014-12-10,195,6.0,,,,,,False,2014,12
2014-12-11,147,7.0,,,,,,False,2014,12
2014-12-12,153,0.0,,,,,,False,2014,12
2014-12-13,217,5.0,,,,,,False,2014,12
2014-12-14,209,1.0,,,,,,False,2014,12
2014-12-15,186,6.0,2014-12-15,0.0,CHI,NO,-16.0,True,2014,12
2014-12-16,145,4.0,,,,,,False,2014,12
2014-12-17,163,7.0,,,,,,False,2014,12
2014-12-18,139,4.0,,,,,,False,2014,12
2014-12-19,172,7.0,,,,,,False,2014,12
2014-12-20,143,3.0,,,,,,False,2014,12
2014-12-21,178,6.0,2014-12-21,0.0,CHI,DET,-6.0,True,2014,12
2014-12-22,113,1.0,,,,,,False,2014,12
2014-12-23,127,2.0,,,,,,False,2014,12
2014-12-24,139,3.0,,,,,,False,2014,12
2014-12-25,157,4.0,,,,,,False,2014,12
2014-12-26,163,4.0,,,,,,False,2014,12
2014-12-27,177,3.0,,,,,,False,2014,12
2014-12-28,172,4.0,2014-12-28,0.0,MIN,CHI,4.0,True,2014,12
2014-12-29,144,5.0,,,,,,False,2014,12
2014-12-30,117,7.0,,,,,,False,2014,12
2014-12-31,123,4.0,,,,,,False,2014,12
2015-01-01,237,8.0,,,,,,False,2015,1
2015-01-02,150,5.0,,,,,,False,2015,1
2015-01-03,162,5.0,,,,,,False,2015,1
2015-01-04,145,1.0,,,,,,False,2015,1
2015-01-05,126,8.0,,,,,,False,2015,1
2015-01-06,102,3.0,,,,,,False,2015,1
2015-01-07,101,8.0,,,,,,False,2015,1
2015-01-08,94,1.0,,,,,,False,2015,1
2015-01-09,129,6.0,,,,,,False,2015,1
2015-01-10,154,6.0,,,,,,False,2015,1
2015-01-11,165,5.0,,,,,,False,2015,1
2015-01-12,126,1.0,,,,,,False,2015,1
2015-01-13,141,4.0,,,,,,False,2015,1
2015-01-14,130,3.0,,,,,,False,2015,1
2015-01-15,132,7.0,,,,,,False,2015,1
2015-01-16,157,7.0,,,,,,False,2015,1
2015-01-17,196,6.0,,,,,,False,2015,1
2015-01-18,186,7.0,,,,,,False,2015,1
2015-01-19,154,4.0,,,,,,False,2015,1
2015-01-20,184,8.0,,,,,,False,2015,1
2015-01-21,171,7.0,,,,,,False,2015,1
2015-01-22,166,5.0,,,,,,False,2015,1
2015-01-23,200,3.0,,,,,,False,2015,1
2015-01-24,167,4.0,,,,,,False,2015,1
2015-01-25,173,4.0,,,,,,False,2015,1
2015-01-26,156,4.0,,,,,,False,2015,1
2015-01-27,147,10.0,,,,,,False,2015,1
2015-01-28,138,7.0,,,,,,False,2015,1
2015-01-29,168,7.0,,,,,,False,2015,1
2015-01-30,158,3.0,,,,,,False,2015,1
2015-01-31,167,8.0,,,,,,False,2015,1
2015-02-01,131,7.0,,,,,,False,2015,2
2015-02-02,121,4.0,,,,,,False,2015,2
2015-02-03,132,3.0,,,,,,False,2015,2
2015-02-04,153,6.0,,,,,,False,2015,2
2015-02-05,145,11.0,,,,,,False,2015,2
2015-02-06,155,2.0,,,,,,False,2015,2
2015-02-07,162,2.0,,,,,,False,2015,2
2015-02-08,155,6.0,,,,,,False,2015,2
2015-02-09,135,5.0,,,,,,False,2015,2
2015-02-10,148,6.0,,,,,,False,2015,2
2015-02-11,140,1.0,,,,,,False,2015,2
2015-02-12,151,3.0,,,,,,False,2015,2
2015-02-13,135,1.0,,,,,,False,2015,2
2015-02-14,155,5.0,,,,,,False,2015,2
2015-02-15,147,4.0,,,,,,False,2015,2
2015-02-16,109,4.0,,,,,,False,2015,2
2015-02-17,154,7.0,,,,,,False,2015,2
2015-02-18,116,5.0,,,,,,False,2015,2
2015-02-19,106,3.0,,,,,,False,2015,2
2015-02-20,140,1.0,,,,,,False,2015,2
2015-02-21,165,4.0,,,,,,False,2015,2
2015-02-22,187,4.0,,,,,,False,2015,2
2015-02-23,141,2.0,,,,,,False,2015,2
2015-02-24,153,5.0,,,,,,False,2015,2
2015-02-25,157,5.0,,,,,,False,2015,2
2015-02-26,118,4.0,,,,,,False,2015,2
2015-02-27,149,6.0,,,,,,False,2015,2
2015-02-28,148,3.0,,,,,,False,2015,2
2015-03-01,173,6.0,,,,,,False,2015,3
2015-03-02,148,4.0,,,,,,False,2015,3
2015-03-03,160,4.0,,,,,,False,2015,3
2015-03-04,159,1.0,,,,,,False,2015,3
2015-03-05,154,6.0,,,,,,False,2015,3
2015-03-06,154,6.0,,,,,,False,2015,3
2015-03-07,192,10.0,,,,,,False,2015,3
2015-03-08,175,5.0,,,,,,False,2015,3
2015-03-09,198,8.0,,,,,,False,2015,3
2015-03-10,184,9.0,,,,,,False,2015,3
2015-03-11,178,6.0,,,,,,False,2015,3
2015-03-12,207,11.0,,,,,,False,2015,3
2015-03-13,203,12.0,,,,,,False,2015,3
2015-03-14,221,11.0,,,,,,False,2015,3
2015-03-15,241,4.0,,,,,,False,2015,3
2015-03-16,212,8.0,,,,,,False,2015,3
2015-03-17,186,6.0,,,,,,False,2015,3
2015-03-18,182,8.0,,,,,,False,2015,3
2015-03-19,200,7.0,,,,,,False,2015,3
2015-03-20,196,6.0,,,,,,False,2015,3
2015-03-21,173,8.0,,,,,,False,2015,3
2015-03-22,184,3.0,,,,,,False,2015,3
2015-03-23,155,8.0,,,,,,False,2015,3
2015-03-24,140,4.0,,,,,,False,2015,3
2015-03-25,181,4.0,,,,,,False,2015,3
2015-03-26,175,4.0,,,,,,False,2015,3
2015-03-27,160,5.0,,,,,,False,2015,3
2015-03-28,176,8.0,,,,,,False,2015,3
2015-03-29,169,2.0,,,,,,False,2015,3
2015-03-30,170,3.0,,,,,,False,2015,3
